customer_id,Industry Label (SIC),display_name,keywords
658a9996032ce844f52d7aa5 ,Wholesale & Retail Trade,A-Plus Computer ,"[ ""HP ProBook "", ""HP Laptops "", ""Laptops "", ""Used Laptops "", ""Ex UK laptops "", ""HP ProBook "", ""HP Laptops "", ""Laptops "", ""Used Laptops "", ""Ex UK laptops ""] "
658aa5fd0172c1504d78f0d6 ,Education,Rahamaniya00 ,"[ ""Enrollment "", ""Enrollment ""] "
658aad95d89a91400a24b0d5 ,Manufacturing,Bamek Machines ,"[ ""Sewing machines "", ""Sewing accessories "", ""Fashion designing "", ""Tailor "", ""Tailoring "", ""Butterfly Sewing machine "", ""Twolion Sewing machine "", ""Emel Industrial sewing machine "", ""Stoning machine "", ""How much is sewing machines "", ""Sewing machines price in Nigeria "", ""Price of sewing machines "", ""Price of industrial sew "
658af23fece3913de27b5db5 ,Wholesale & Retail Trade,RJ multipurpose venture ,"[ ""Childrens clothes and foot wears "", ""Children outfit "", ""Children fashion "", ""Shoes "", ""Childrens footwear "", ""Infant clothing "", ""Boys clothing "", ""Childrens dresses "", ""Quality kids clothing near me "", ""Quality girls clothing near me "", ""Clothing for my son "", ""Kids clothing stores near me "", ""Infant clothing stores ne "
658b2a823fea0f66452475c8 ,Construction,Ugo-Charles Aluminum Company ,"[ ""Colliery Comprehensive Secondary School Enugu "", ""UgoCharles Aluminum Company Nigeria "", ""Aluminum windows and doors "", ""Types of windows "", ""I need sliding windows and quotation "", ""Types of doors and its designs "", ""Enugu Onitsha Old Road Hilltop Enugu Ngwo "", ""We deliver timely as agreed "", ""Accessories like k "
658b5b738e7f9c233606ffa5 ,Other Services,belualchemy ,"[ ""Programmer "", ""Code "", ""Website "", ""Coder "", ""Web developer "", ""Web designer "", ""Ict "", ""Frontend developer "", ""Frontend devlopment "", ""HTML "", ""CSS "", ""JavaScript "", ""Experienced Freelancer "", ""Ecommerce Development "", ""Responsive Web Design "", ""Web Design Specialist "", ""Freelance Web Developer "", ""Programmer "", ""Code "", ""Website "", ""C "
658b5d42e6edf31c4d575fb5 ,Health & Social Work,Elite Health ,"[ ""Mental health resilience "", ""Enhancing mental wellbeing "", ""Developing inner strength "", ""Stress management techniques "", ""Building strong relationships "", ""How to deal with my mental health "", ""How to enhance my mental healt "", ""How to develop inner strength "", ""Life coach "", ""Mental health resilience "", ""Enhancing  "
658b9b4419bf5849bd570b27 ,Wholesale & Retail Trade,Klassyfeet.ng ,"[ ""Mens dress shoes "", ""Mens casual shoes "", ""Mens athletic shoes "", ""Mens sandals "", ""Mens boots "", ""Mens sneakers "", ""Mens slipon shoes "", ""Pams "", ""Mens dress shoes "", ""Mens casual shoes "", ""Mens athletic shoes "", ""Mens sandals "", ""Mens boots "", ""Mens sneakers "", ""Mens slipon shoes "", ""Pams ""] "
658be1d6a152aa59320f9954 ,Manufacturing,AME FOOTWEAR ,"[ ""Quality Craftsmanship Experience the art of shoe making with AME "", ""Local shoe Makers "", ""Shoes "", ""Footwear "", ""Sandles "", ""Casual shoes "", ""Formal shoes "", ""Running shoes "", ""Comfortable shoes "", ""Quality Craftsmanship Experience the art of shoe making with AME "", ""Local shoe Makers "", ""Shoes "", ""Footwear "", ""Sandles "", "" "
658c27b0fbf9093a7e75a445 ,Information & Communication,ICT and Business ,"[ ""Flyers "", ""Business card "", ""IV card "", ""Figma Design "", ""Design with canva "", ""Mobile Development "", ""Website Design "", ""Business mockups "", ""Training "", ""Flyers "", ""Business card "", ""IV card "", ""Figma Design "", ""Design with canva "", ""Mobile Development "", ""Website Design "", ""Business mockups "", ""Training ""] "
658dc5a6127f3230c86ca6c6 ,Construction,A&M Deenoma construction company ,"[ ""BEng civil engineering "", ""Structural analysis "", ""Structural engineering "", ""Building inspection "", ""Structural design "", ""Construction permits "", ""Building renovation engineering "", ""Sustainable design "", ""Building design "", ""BEng civil engineering "", ""Structural analysis "", ""Structural engineering "", ""Building inspect "
658e35c9816d005587679e04 ,Information & Communication,Naijaonpoint.com ,"[ ""Digital marketing "", ""SEO "", ""Marketing analytics "", ""Marketing "", ""Shampoo "", ""Breaking News Nigeria "", ""Daily News Headlines "", ""Political Updates "", ""Entertainment news "", ""Sports Highlights "", ""Latest breakingg news "", ""Nigerian Current Affairs "", ""Digital marketing "", ""SEO "", ""Marketing analytics "", ""Marketing "", ""Shampoo "", "
658e4ae89a38c700a77f6215 ,Wholesale & Retail Trade,Ukhty raz empire ,"[ ""Muslimah store "", ""Hijab store "", ""Niqob store "", ""Nikkah dress "", ""Halal wear in Nigeria "", ""Niqab Store near me "", ""Hijab Store Near "", ""Muslimah store "", ""Hijab store "", ""Niqob store "", ""Nikkah dress "", ""Halal wear in Nigeria "", ""Niqab Store near me "", ""Hijab Store Near ""] "
658fc98bba48ab4b1b224837 ,Information & Communication,Holyentgold Concept ,"[ ""Software developer "", ""Frontend developer "", ""Fullstack developer "", ""React developer "", ""Next js developer "", ""Javascript "", ""React native "", ""Web application developer "", ""Mobile app developer "", ""Bank app developer "", ""Restaurant app developer "", ""Uiux "", ""Bespoke software solutions "", ""Customized development services "", "
6592cf4fc0ef3146a7023555 ,Professional Services,MAHAMIDU ,"[ ""Graphic design services "", ""Mahamidu "", ""Professional Graphic Designer "", ""Custom graphic design "", ""Logo design Portfolio "", ""Flyers "", ""ID Card "", ""Posters "", ""Invitation Cards "", ""Graphic designer near me "", ""Graphic design services "", ""Mahamidu "", ""Professional Graphic Designer "", ""Custom graphic design "", ""Logo design P "
6592fae39c8b564fa5550bf5 ,Financial & Insurance Services,NULL,"[ ""Alfaky "", ""Online Money Transfer "", ""International Remittance "", ""Swift Money Transfers "", ""Mobile Money Transfer "", ""Graphic Design "", ""Graphic designer near me "", ""Logo Design "", ""Branding "", ""Graphic Design Services "", ""Creative Design agency "", ""Affordable graphic designs "", ""Alfaky "", ""Online Money Transfer "", ""Internat "
659351167a8d3b1cb60697f5 ,Information & Communication,DigimaConcept Digital marketing agency ,"[ ""SEO "", ""PPC "", ""Graphic design "", ""SEM "", ""Web design "", ""Social media marketing "", ""Digital marketing agency "", ""Graphic Design Services "", ""Logo design "", ""Poster design "", ""SEO optimization "", ""Website designer "", ""SEO "", ""PPC "", ""Graphic design "", ""SEM "", ""Web design "", ""Social media marketing "", ""Digital marketing agency "", ""Grap "
6593bcfa65473672c93b3119 ,"Agriculture, Forestry & Fishing",Hayslord Agro Allied ,"[ ""Hayslord Agro "", ""Fresh Eggs for sale "", ""Organic Chicken "", ""Natural Eggs "", ""Eggs for Sale "", ""Natural Chicken "", ""Local chicken farm "", ""Chicken for Sale "", ""Buy eggs online "", ""Buy chicken online "", ""Egg farm near me "", ""Farm fresh eggs near me "", ""Chicken farm near me "", ""Goats for sale near me "", ""Eggs for sale near me "
6593d0a1b3decb50fa6965c7 ,Wholesale & Retail Trade,Mamaneesha_Collections ,"[ ""Home interiors "", ""Kitchen wears "", ""Cosmetics "", ""Electronics "", ""Native attire "", ""Refrigerator "", ""Easy cooker "", ""Make up "", ""Home items "", ""Fabrics "", ""Food flask "", ""Tea flask "", ""Kitchen items "", ""Pressure cooker "", ""Oven "", ""Home interiors "", ""Kitchen wears "", ""Cosmetics "", ""Electronics "", ""Native attire "", ""Refrigerator "", ""Easy  "
6593e8413834603ff66fb6e7 ,Information & Communication,Amalsub ,"[ ""Data "", ""Cheap Data "", ""MTN "", ""Airtel "", ""Glo "", ""9mobile "", ""Airtime "", ""Cabletv "", ""Startimes "", ""Dstv "", ""Gotv "", ""Fast Data "", ""247 "", ""Reliable "", ""Data "", ""Cheap Data "", ""MTN "", ""Airtel "", ""Glo "", ""9mobile "", ""Airtime "", ""Cabletv "", ""Startimes "", ""Dstv "", ""Gotv "", ""Fast Data "", ""247 "", ""Reliable ""] "
65941dc67f4f42596b4fbe04 ,Administrative Services,GLOWILLS SERVICES ,"[ ""Homes "", ""Cleaning "", ""Enugu cleaning "", ""Wash "", ""Houses "", ""Cleaning services near me "", ""Fumigation services near me "", ""Best cleaning service near me "", ""Affordable cleaning company "", ""Affordable cleaning service "", ""Trustworthy home cleaning services "", ""Reliable fumigation company "", ""Reliable fumigation services "" "
65945fc49e3fa2595c2ca7a5 ,Wholesale & Retail Trade,Ummu Aslam Enterprise ,"[ ""Pure Shea butter "", ""Raw Shea butter "", ""Organic Shea butter "", ""Unrefined Shea butter "", ""Shea butter skincare "", ""Shea butter moisturizer "", ""Natural Shea butter "", ""Shea butter for hair "", ""Shea butter benefits "", ""Vaseline petroleum jelly "", ""Vaseline beauty hacks "", ""Cracked skin solutions "", ""Healing for dry elbows "
659475da8edc715e5a0e9398 ,Administrative Services,kwenchiz Virtual Assistant Agency ,"[ ""Project management "", ""Social media "", ""Email management "", ""Meeting arrangement "", ""Creating slides and presentation "", ""Travel research "", ""Flights booking "", ""Executive Assistant "", ""Remote work "", ""VA "", ""Personal assistant "", ""Calendar management "", ""Project management "", ""Social media "", ""Email management "", ""Meeting arr "
6594fa1d61ff452a7810fab4 ,Wholesale & Retail Trade,ANY STORES ,"[ ""Baby bed "", ""Hijab "", ""Jilbab "", ""Scarf "", ""Hijab designs "", ""Beautiful hijabs "", ""Fashionable hijabs "", ""Trendy hijabs "", ""Stylish hijab "", ""Modern hijab designs "", ""Unique hijab styles "", ""Affordable hijabs "", ""Hijab fashion "", ""Buy hijabs online "", ""Jimpo ori "", ""Baby bed "", ""Hijab "", ""Jilbab "", ""Scarf "", ""Hijab designs "", ""Beautiful "
65957d01f85d6d42662aea84 ,Information & Communication,Epm Digitals ,"[ ""Digital Marketing "", ""Graphic Design "", ""Social media management "", ""Search Engine optimization "", ""Online Advertising and search Engine marketing "", ""Web design and development "", ""Ui Ux Design "", ""Mobile friendly website "", ""Responsive site "", ""Digital Marketing Experts "", ""Digital Marketing Experts near me "", ""Graph "
659848887c0818784b33f5e5 ,Wholesale & Retail Trade,MAI SALATIE TEXTILES. ,"[ ""Textiles shop in kano "", ""Best textiles shop in Nigeria "", ""Nationwide delivery "", ""Textile "", ""Fabrics "", ""Fabric Store "", ""Textile shop near me "", ""Textile shop "", ""Clothing textiles "", ""Upholstery fabrics "", ""Sewing materials "", ""Craft fabrics "", ""Textiles shop in kano "", ""Best textiles shop in Nigeria "", ""Nationwide deli "
659882c41fce3a5f5403c245 ,Education,ZijaG Bookshop & Library ,"[ ""Childrens tablets "", ""Educational tablets "", ""Educational tablets in enugu "", ""Where to buy childrens tablets in enugu "", ""Where to buy kiddies tablets "", ""Educational games "", ""Childrens bookstore "", ""Childrens bookshop "", ""Kids tablets "", ""Educational tablets for children "", ""Learning devices "", ""Educative toys "", ""Chi "
65998a5bbf39b617b101a0d5 ,Wholesale & Retail Trade,EverFresh Foods ,"[ ""Raw Foods "", ""Online shopping for Foodstuffs "", ""Bulk sales of Agricultural produce "", ""Fish Products "", ""Yam sales "", ""Fresh foods "", ""Grocery online "", ""Food "", ""Adricultural products "", ""Fish "", ""Online foodstuff "", ""Online shopping "", ""River Catfish "", ""Dried catfish "", ""Stonefree rice "", ""Sorted Rice "", ""Export foods "", ""Impo "
659bf153b380e7094f5575b8 ,Wholesale & Retail Trade,Magic_ scent. ,"[ ""Home diffuser "", ""Aromatherapy "", ""Office diffusers "", ""Scented Candles "", ""Fragrance oils "", ""Diffusers "", ""Aromatherapy diffusers "", ""Essential oil diffusers "", ""Decorative candles "", ""Candle gift sets "", ""Home fragrance "", ""Home diffuser "", ""Aromatherapy "", ""Office diffusers "", ""Scented Candles "", ""Fragrance oils "", ""Diffuser "
659c175278b19839e6591057 ,Information & Communication,PURITY CONNECT SERVICES ,"[ ""Media "", ""Videography "", ""Photography "", ""Livestream "", ""Live broadcast "", ""Video coverage "", ""Photoshoot "", ""Video shoot "", ""Corporate video shoot "", ""Video advert "", ""Wedding videography "", ""Wedding photography "", ""Church Media production "", ""Concert videography "", ""Corporate videography "", ""Corporate photography "", ""Video pro "
65a0fa718ef87808aa4da5f7 ,"Agriculture, Forestry & Fishing",Blessed Oladejo Investment Limited ,"[ ""NPK 1423 14 "", ""NPK 151515 "", ""NPK 201010 "", ""Indorama Urea Fertilizer "", ""Notore Urea Fertilizer "", ""Indorama NPK Fertilizer "", ""Notore NPK Fertilizer "", ""Bencut NPK Fertilizer "", ""Alelawa NPK Fertilizer "", ""Masterchem Fertilizer "", ""Natsoil Organic Fertilizer "", ""Shenzhen Gold NPK Fertilizer "", ""SR1 Biological & Organi "
65a15674c64a451dc203edf6 ,Education,Clement Global Research ,"[ ""Entertainment news "", ""Education "", ""Entertainment "", ""Empowerment "", ""Knowledge "", ""Inspire "", ""Informative Content "", ""Daily Wisdom "", ""Uplift "", ""Social Media Education "", ""Daily Empowerment "", ""Entertainment news "", ""Education "", ""Entertainment "", ""Empowerment "", ""Knowledge "", ""Inspire "", ""Informative Content "", ""Daily Wisdom "", "" "
65a3c200b9d8f96cf1638e7e ,Administrative Services,NULL,"[ ""Canada relocation "", ""Skilled Canada worker needed "", ""Work in Canada "", ""Jobs in Canada "", ""Quickly relocate to Canada "", ""Free Canada "", ""Free Canada relocation "", ""Nigerians needed in Canada "", ""Skilled worker programSkilled worker program "", ""Canada Immigration "", ""Relocation to Canada "", ""Skilled worker opportunit "
65a59369e3fdc1556c078313 ,Professional Services,StayBright Merchandise and Consultancy Enterprises. ,"[ ""Global Business Solutions and Services "", ""Import Export Solutions "", ""Quality General Sales "", ""Expert Business Strategy "", ""Diverse Business Experts "", ""StayBright Consultancy "", ""Agriculture Business Management "", ""Professional Sales Consultancy "", ""Latest business in Nigeria "", ""What business can someone start  "
65b3c38efa424232e70b832b ,Information & Communication,Nosin Global ,"[ ""DATA MTN GLO AIRTEL 9MOBILE "", ""AIRTIME "", ""Cable TV subscription "", ""Cable television plans "", ""Mobile airtime recharge "", ""Topup mobile credit "", ""Cell phone airtime "", ""Prepaid airtime "", ""Data bundle subscriptions "", ""Mobile Data Plans "", ""Prepaid data options "", ""Instant airtime reload "", ""DATA MTN GLO AIRTEL 9MOBIL "
65b769d5c5b9f2420d45c865 ,Manufacturing,Nkman Textiles business  enterprise ,"[ ""Nkman textiles "", ""Textile products "", ""Fabric Store "", ""Textile materials "", ""Quality textiles "", ""Textile manufacturer "", ""Fabric Supplier "", ""Cotton fabric "", ""Linen Fabric "", ""Apparel Fabric "", ""Organic Textiles "", ""Nkman textiles "", ""Textile products "", ""Fabric Store "", ""Textile materials "", ""Quality textiles "", ""Textile ma "
65b976be58f84823e04f77a4 ,Information & Communication,WALIU WEB AGENCY ,"[ ""Free website "", ""Website "", ""Affordable website "", ""Website tutorial "", ""Business website "", ""Business "", ""Social media marketing "", ""Lagos "", ""Nigeria "", ""Cybersecurity "", ""Ai "", ""Ai website "", ""Chatgpt "", ""Website developer "", ""Website designer "", ""Wordpress "", ""HTML "", ""CSS "", ""JavaScript "", ""Frontend "", ""Backend "", ""Developer "", ""Discou "
65ba1f027c43a1722a0372e4 ,Information & Communication,JUFEM DESIGNS ,"[ ""Best web design "", ""Cheap web design "", ""Affordable website "", ""Web developer near me "", ""Website design services "", ""Professional website development "", ""Custom web design "", ""Creative Web Solution "", ""Landing page design "", ""Best web design "", ""Cheap web design "", ""Affordable website "", ""Web developer near me "", ""Website "
65badeae59e46c273e735ff5 ,Information & Communication,Bold Ng ,"[ ""Cheap data plan "", ""Mtn data plan "", ""Airtel data plan "", ""Glo data plan "", ""9mobile data plan "", ""Cheap data subscription "", ""Affordable data plan "", ""Mobile Data "", ""Internet Bundles "", ""Topup Online "", ""Buy data online "", ""Mtn Data package "", ""Airtel Data code "", ""Cheap data plan "", ""Mtn data plan "", ""Airtel data plan "", ""Glo "
65be7f3af66efa50870451f6 ,Financial & Insurance Services,Sewen Digital Trading ,"[ ""Forex trading "", ""Currency pairs "", ""Exchange rate "", ""Online forex trading "", ""Forex broker "", ""Forex market "", ""Forex signals "", ""Fundamentalsanalysis "", ""Forex strategy "", ""Forex charts "", ""Forex indicator "", ""Trading platform "", ""Forex education "", ""Forex leverage "", ""Forex trading "", ""Currency pairs "", ""Exchange rate "", ""Onli "
65c04ba557cbe5756f237a88 ,Education,Ciel Consulting ,"[ ""Pmp certification "", ""Project management course "", ""Project management professional "", ""Google project management course "", ""Pmp certification nigeria "", ""Project management certification "", ""Project management training lagos "", ""Project management professional certification "", ""Project management courses online "" "
65c3454b0214c65a2b49b804 ,Financial & Insurance Services,TradfastApp ,"[ ""Gift cards "", ""Itunes "", ""Steam "", ""Amex "", ""Cashapp "", ""PayPal "", ""Convenient gift card trading app "", ""Sell gift cards online "", ""Best market rate gift card exchange "", ""Gift card trading platform "", ""Secure gift card trading "", ""Cash for gift cards service "", ""Top gift card resale rates "", ""Trade gift cards for cash "", ""G "
65c49fdb07dd1e1bee0e0d03 ,Other Services,A Godly Living ,"[ ""Message Bible "", ""SpiritualGrowth "", ""PastorJerry "", ""PastorJerryEze "", ""Bible Growth "", ""Message Bible "", ""SpiritualGrowth "", ""PastorJerry "", ""PastorJerryEze "", ""Bible Growth ""] "
65ce81f90c2d65451778a165 ,Health & Social Work,Hospiman ,"[ ""Hospiman "", ""Hospital Software "", ""Hospital Management "", ""Hospital management system "", ""Hospital Management Software "", ""Hospital Information Management System "", ""Hospital Information Management System in Nigeria "", ""Hospital Information Management System in Africa "", ""Hospital Management Information System "", "" "
65d3128b11bf5a0a2c282c43 ,Real Estate Activities,Olalekan  Real Estate agents ,"[ ""Asokoro "", ""Idu "", ""Abuja "", ""Homes "", ""Real estate "", ""Promise land "", ""Estate development "", ""Best deals "", ""Wealth "", ""Home buying "", ""Property search "", ""House hunting "", ""Realtor "", ""Real estate agent "", ""Buy a house "", ""Property listings "", ""Homes for sale "", ""Buy land in Abuja "", ""Asokoro "", ""Idu "", ""Abuja "", ""Homes "", ""Real estate "", "
65d66686f3dc6d3bda382c05 ,Information & Communication,Popdata Technologies ,"[ ""Best website designer in Nigeria "", ""Best website designer In Ibadan "", ""Best website designer in Lagos "", ""Professional website designer "", ""Wed developer "", ""Web designer "", ""Blog website developer "", ""Ecommerce website designer "", ""Website development "", ""Digital marketer "", ""Graphic designer "", ""Vtu website develop "
65d91b9f6db5c50fb739fe0c ,Wholesale & Retail Trade,PrettyInPearls ,"[ ""Chic "", ""Sophisticated "", ""Versatile "", ""Timeless "", ""Exclusive "", ""Elegant "", ""Stylish "", ""Trendy "", ""Affordable fashion "", ""Seasonal collections "", ""Quality clothing "", ""Comfortable wear "", ""Stylish ensembles "", ""PrettyinPearls "", ""Fashion store near me "", ""Womens clothing "", ""Trendy outfits "", ""Chic "", ""Sophisticated "", ""Versatile "" "
65dae0eef0a92b137335dd48 ,Health & Social Work,Gnld NeoLife ,"[ ""Gnld product "", ""NeoLife product "", ""Gnld NeoLife product "", ""Gnld NeoLife vitamins "", ""NeoLife supplement "", ""Nutritional health product "", ""Vitamin products "", ""Masculine Herbal "", ""Diabetes product "", ""Ulcer treatment "", ""Feminine Herbal "", ""NeoLife Tre en en "", ""NeoLife pro Vitality "", ""Irregular menstrual product "", ""Im "
65dafba479f93e17a9704eb4 ,Administrative Services,EOA Pest Control ,"[ ""Pest control service in Ibadan "", ""Fumigation service in Ibadan "", ""Rat control "", ""Cockroach control "", ""Mosquitoes control "", ""Fumigation company in ibadan "", ""Pest control company in Ibadan "", ""Pest Control "", ""Fumigation "", ""Fuigation services near me "", ""Pest control service in Ibadan "", ""Fumigation service in Iba "
65dcd52a12942614410ec5e4 ,Wholesale & Retail Trade,Sanco ,"[ ""Textiles "", ""Kids fashion "", ""Womens clothing "", ""Trendy outfits "", ""Fashion for all ages "", ""Comfortable wear "", ""Stylish ensembles "", ""Affordable fashion "", ""Seasonal collections "", ""Quality clothing "", ""Sanco Clothing House "", ""Textiles "", ""Kids fashion "", ""Womens clothing "", ""Trendy outfits "", ""Fashion for all ages "", ""Comfo "
65e1d096d8dcde1eae5196a7 ,Information & Communication,ATMHUBS.COM ,"[ ""Data packages "", ""Digital solutions "", ""Seamless connectivity "", ""Affordable data plans "", ""Data deals "", ""Connectivity solutions "", ""Fast internet options "", ""Reliable data services "", ""Internet packages "", ""Data affordability "", ""Costeffective connectivity "", ""Seamless browsing "", ""Userfriendly data options "", ""Gotv subs "
660d026bb530eb08eb195b3c ,Administrative Services,ZIOII ,"[ ""Ob opportunities for immigrants in Canada "", ""Visa sponsorship Nigeria "", ""Job with visa sponsorship "", ""Visa sponsored careers "", ""Job opportunities for expats "", ""Ob opportunities for immigrants in Canada "", ""Visa sponsorship Nigeria "", ""Job with visa sponsorship "", ""Visa sponsored careers "", ""Job opportunities f "
660f26f2b6eb022b717ae915 ,Arts & Entertainment,BNS PODCAST ,"[ ""Marriage "", ""Relationship "", ""Podcast "", ""BNS Podcast "", ""Glitch africa "", ""Relationship therapy "", ""Marriage "", ""Relationship "", ""Podcast "", ""BNS Podcast "", ""Glitch africa "", ""Relationship therapy ""] "
660f98c8202ebb1bc60b0515 ,Wholesale & Retail Trade,Triple Os Apparels ,"[ ""Nigeria fashion homes "", ""Ekiti fashion home "", ""Trendy outfits "", ""Fashion boutique "", ""Couture dresses "", ""Readytowear fashion "", ""Luxury clothing "", ""Designer fashion online "", ""Fashion collections "", ""Stylish apparel "", ""Fashionista wardrobe "", ""Exclusive designs "", ""Fashion trends "", ""Unique fashion pieces "", ""Nigeria f "
660fbcd5a159ac1b3b19f185 ,"Agriculture, Forestry & Fishing",A.S ETSUWORO FARM NIGERIA ,"[ ""Farming is our pride "", ""We also produce poltry birds of a 25lb to 8lb "", ""Our Rice "", ""Maize "", ""And Beans are in bags of 50kg to 100kg "", ""We contribute to food security "", ""Beans "", ""Rice "", ""Grains "", ""Crops "", ""Harvest "", ""Farmfresh "", ""Organic "", ""Sustainable "", ""Locally sourced "", ""Wholesale "", ""Bulk purchases "", ""Farming i "
662e8b51e8fb7279500a0284 ,Other Services,Karen  s saloon ,"[ ""Braids "", ""Weaving "", ""Twisting "", ""Salon near me "", ""Beauty salon "", ""Corn rows "", ""Make up "", ""Braids "", ""Weaving "", ""Twisting "", ""Salon near me "", ""Beauty salon "", ""Corn rows "", ""Make up ""] "
663509b2d55a023918195a9e ,Administrative Services,Gubtish Movers ,"[ ""Movers "", ""Moving company "", ""Relocation services "", ""Professional movers "", ""Movers in lagos "", ""Movers in lekki "", ""Moving company near me "", ""Moving company in lekki "", ""Inter state moving company "", ""Storage facility "", ""Moving companies "", ""Movers "", ""Moving company "", ""Relocation services "", ""Professional movers "", ""Move "
664607e39573430cba5da9c5 ,Administrative Services,Gbels Global Limited ,"[ ""Business name registral "", ""Business registration Nigeria "", ""Company registration in nigeria "", ""Bussiness name registation "", ""Cac registration "", ""Cac agent near me "", ""Business registration services "", ""Company incorporation nigeria "", ""Register a business in nigeria "", ""Nigeria company registration "", ""Company r "
664b71bb864b465d144b3161 ,Information & Communication,wetinuneed.com ,"[ ""Sell online "", ""Business directory "", ""Business Nigeria "", ""Find business online "", ""Buy and sell online "", ""Business growth "", ""Business visibility in Nigeria "", ""Nigeria business "", ""Find more customers "", ""Nigerian business directory "", ""Paid business directory "", ""Private banking "", ""Get more sales "", ""Business hub "", ""H "
664f167ea50375592e114025 ,Manufacturing,Greenpower Overseas limited ,"[ ""Solar Home System "", ""Solar Panels "", ""Solar Installation "", ""Best Solar Company "", ""PAYG Solar Payment "", ""Commercial Solar "", ""Industrial Solar "", ""Solar Inverter "", ""Solar Battery "", ""Solar Panels near me "", ""Pay as You Go "", ""Prices of Solar Panels "", ""Solar Installer near me "", ""Solar Home System "", ""Solar Panels "", ""Sola "
5da86e71bf5dee4cf5047046 ,Wholesale & Retail Trade,Racketlon Sports Store ,"[ ""Tennis racket "", ""Tennis racquet "", ""Tennis shop "", ""Tennis store "", ""Tennis pro shop "", ""Best tennis shop "", ""Tennis racket sales "", ""Tennis rackets online "", ""Babolat tennis "", ""Wilson tennis "", ""Head tennis "", ""Tecnifibre tennis "", ""Dunlop tennis "", ""Babolat racket "", ""Wilson racket "", ""Tecnifibre racket "", ""Dunlop racket "", ""H "
5e43c29e6279884e2827d894 ,Information & Communication,Pezula 360 ,"[ ""Cost effective advertising "", ""Cost effective marketing "", ""Marketing companies "", ""Marketing help "", ""Advertising companies "", ""Small advertising companies "", ""Marketing strategists "", ""Design companies "", ""CRM specialists "", ""Direct marketing "", ""Web designers "", ""Website designers "", ""Advertising help "", ""Pezula360 "", ""Ma "
5e4e7b480e374330ee151305 ,Financial & Insurance Services,IMMK ,"[ ""Steuerberater in Sued Afrika "", ""Experte f  u00fcr Steuern in SuedAfrika "", ""Auslandsinvestitionen im s  u00fcdlichen Afrika "", ""Tax consultants "", ""Tax consultant "", ""Tax experts for South Africa "", ""Investment advice in South Africa "", ""Foreign investment in South Africa "", ""Capital gains tax assistance "", ""Capital "
5e8ad56cd4090270567b6c58 ,Information & Communication,Tractor Outdoor ,"[ ""Billboard advertising "", ""Billboard development "", ""Digital advertising "", ""Digital billboard "", ""DOOH "", ""OOH "", ""Marketing "", ""Advertising "", ""Outdoor advertising "", ""Roadside digital "", ""Technology "", ""Tractor media "", ""Outdoor media owner "", ""Tractor outdoor "", ""Programmatic "", ""Programmatic buying "", ""Billboard advertising  "
5ebe73c4beb2212d415f6e56 ,Wholesale & Retail Trade,SA Computers ,"[ ""Uninterrupted power supply "", ""Inverter installation "", ""UPS system "", ""Buy ups "", ""Buy mac power cable "", ""Mac accessories "", ""85W Generic Magsafe 1 Charger "", ""85W Generic Magsafe 2 Charger "", ""SSD Cable for 13 inch MacBook Pro Mid 2012 model "", ""HDD Cable for 13 inch MacBook Pro Mid 2012 model "", ""Macbook rubber f "
5ee74f25f865a8154966b412 ,Other Services,SUPERWOOF Dog Hotel & Daycare ,"[ ""Dog hotel "", ""Dog Boarding "", ""Dog day care "", ""Doggie day care "", ""Dog hotel outdoor area "", ""Dog hotel outside space "", ""Dog daycare outdoor area "", ""SUPERWOOF "", ""Dog Hotel Foreshore "", ""Dog Daycare Woodstock "", ""Dog Hotel Woodstock "", ""Dog Day Care Foreshore "", ""Dog day care Cape Town "", ""Dog Hotel Cape Town "", ""SUPERWOO "
5eebc5be7bcfa265595eb987 ,Health & Social Work,Dr Roxanna Gunter Homeopath ,"[ ""Homeopath "", ""Homeopathy "", ""Homeopathic Medicine "", ""Homeopathy Doctor "", ""Homeopathic Doctor "", ""Homeopath near me "", ""Homeopath Johannesburg "", ""Homeopath Johannesburg North "", ""Homeopath Sandton "", ""Homeopath Fourways "", ""Homeopath Bryanston "", ""Homeopath Midrand "", ""Homeopath Woodmead "", ""Natural medicine practitioner "
5f2ac3529666de2cdf5ae855 ,Professional Services,UVU Africa ,"[ ""Biotech facilities "", ""Biotech ideas "", ""BioCiTi lab "", ""Biotech "", ""CiTi biotech "", ""Biotech business "", ""Biotech incubator "", ""Biotech laboratory "", ""SMME "", ""Laboratory "", ""BioTechnology "", ""Agritech "", ""Bioenergy "", ""Pharmaceuticals "", ""Shared office space "", ""Coworking space "", ""ISO certified lab "", ""Laboratory facility "", ""Bio "
5f3cdce8c0440e2c5902dd59 ,Arts & Entertainment,Rooftop on Bree ,"[ ""Wedding venue "", ""Weddings "", ""Wedding venue with a view "", ""City wedding venues "", ""Rooftop wedding venue "", ""Rooftop wedding space "", ""Rooftop venue "", ""Unique wedding venues "", ""Beautiful wedding venue "", ""Open air wedding venue "", ""Cape town wedding venue "", ""City bowl wedding venue "", ""City bowl wedding "", ""Rooftop sp "
